time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-10T15:52:32.280Z,35.561,-117.3608333,8.66,2.85,ml,33,75,0.0361,0.16,ci,ci38519839,2019-07-10T16:03:10.160Z,"23km S of Trona, CA",earthquake,0.26,0.56,0.164,25,automatic,ci,ci
2019-07-10T15:09:24.650Z,35.6706657,-117.5130005,7.42,3.2,ml,59,28,0.07294,0.15,ci,ci38519287,2019-07-10T21:44:09.040Z,"15km SW of Searles Valley, CA",earthquake,0.16,0.64,0.269,17,reviewed,ci,ci
2019-07-10T15:03:08.030Z,35.9643333,-117.4828333,4.19,2.82,ml,18,92,0.09359,0.16,ci,ci38519239,2019-07-10T15:06:57.401Z,"23km NNW of Searles Valley, CA",earthquake,0.35,0.72,0.182,7,automatic,ci,ci
2019-07-10T15:02:04.400Z,35.8714981,-117.684166,2.74,3.56,mw,37,42,0.08102,0.26,ci,ci38519231,2019-07-11T15:03:48.654Z,"21km ESE of Little Lake, CA",earthquake,0.27,0.47,,4,reviewed,ci,ci
2019-07-10T14:58:16.316Z,-33.3071,-73.0393,11.93,4.4,mb,,151,1.209,0.72,us,us70004gvb,2019-07-11T06:32:53.040Z,"135km WSW of Valparaiso, Chile",earthquake,6.8,2.8,0.138,15,reviewed,us,us
2019-07-10T14:54:00.390Z,36.050499,-117.8610001,1.72,3.05,ml,30,82,0.04887,0.14,ci,ci38519143,2019-07-10T15:07:05.049Z,"8km E of Coso Junction, CA",earthquake,0.23,0.26,0.149,28,reviewed,ci,ci
2019-07-10T14:53:06.020Z,36.0481682,-117.8619995,1,3.52,mw,56,53,0.04645,0.17,ci,ci38519135,2019-07-11T14:54:53.868Z,"8km E of Coso Junction, CA",earthquake,0.17,0.32,,6,reviewed,ci,ci
2019-07-10T14:40:53.557Z,61.3351,-154.0121,12.6,2.7,ml,,,,0.37,ak,ak0198s481il,2019-07-11T06:16:48.040Z,"117km NW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-10T14:14:02.944Z,44.6106,148.9723,55.15,5,mb,,119,4.6,0.68,us,us70004gtc,2019-07-11T06:13:32.040Z,"110km SE of Kuril'sk, Russia",earthquake,8.7,6.7,0.055,103,reviewed,us,us
2019-07-10T14:03:18.430Z,35.8296661,-117.6780014,7.54,2.58,ml,49,38,0.07368,0.19,ci,ci38518527,2019-07-10T14:13:50.180Z,"23km N of Ridgecrest, CA",earthquake,0.2,0.73,0.262,21,automatic,ci,ci
2019-07-10T13:38:57.410Z,35.7654991,-117.5578308,8.33,3.28,ml,65,56,0.05962,0.18,ci,ci38518287,2019-07-11T05:58:36.040Z,"14km W of Searles Valley, CA",earthquake,0.17,0.5,0.259,16,automatic,ci,ci
2019-07-10T13:23:09.180Z,35.6425018,-117.4831696,3.22,3.24,ml,69,46,0.05843,0.18,ci,ci38518087,2019-07-11T05:49:27.040Z,"16km SSW of Searles Valley, CA",earthquake,0.17,0.41,0.239,17,automatic,ci,ci
2019-07-10T13:10:02.440Z,35.8878333,-117.7006667,7.97,2.71,ml,34,44,0.07252,0.19,ci,ci38517919,2019-07-10T13:21:16.770Z,"19km ESE of Little Lake, CA",earthquake,0.22,0.73,0.176,25,automatic,ci,ci
2019-07-10T13:02:18.710Z,35.7244987,-117.5301666,8.66,3.23,ml,58,59,0.105,0.16,ci,ci38517847,2019-07-11T05:46:15.040Z,"12km WSW of Searles Valley, CA",earthquake,0.19,0.57,0.196,15,reviewed,ci,ci
2019-07-10T12:49:26.790Z,36.0555,-117.8523331,1.5,3.11,ml,54,53,0.05678,0.18,ci,ci38517703,2019-07-10T13:23:44.498Z,"9km E of Coso Junction, CA",earthquake,0.19,0.29,0.278,23,reviewed,ci,ci
2019-07-10T12:49:12.080Z,35.6783333,-117.4548333,9.33,2.51,ml,24,84,0.02859,0.2,ci,ci38517687,2019-07-10T12:52:55.792Z,"11km SSW of Searles Valley, CA",earthquake,0.29,0.67,0.547,23,automatic,ci,ci
2019-07-10T12:28:56.970Z,36.0499992,-117.8568344,1.42,4.13,mw,57,54,0.05019,0.17,ci,ci38517471,2019-07-17T01:08:41.237Z,"8km E of Coso Junction, CA",earthquake,0.17,0.28,,6,reviewed,ci,ci
2019-07-10T12:16:09.030Z,56.1625,-149.3869,21.55,3.7,ml,,191,2.387,0.69,us,us70004gru,2019-07-10T19:01:33.208Z,"257km SE of Kodiak, Alaska",earthquake,7.9,10.5,0.046,62,reviewed,us,us
2019-07-10T12:10:18.010Z,35.6498333,-117.5215,2.82,2.55,ml,36,41,0.04768,0.15,ci,ci38517255,2019-07-10T12:20:52.770Z,"14km ENE of Ridgecrest, CA",earthquake,0.18,0.45,0.158,26,automatic,ci,ci
2019-07-10T12:00:34.750Z,35.8751678,-117.7089996,3.79,2.74,ml,25,43,0.08049,0.18,ci,ci38517127,2019-07-10T12:19:42.174Z,"19km ESE of Little Lake, CA",earthquake,0.29,0.9,0.224,6,automatic,ci,ci
2019-07-10T12:00:05.100Z,35.8764992,-117.7068329,4.43,3.81,mw,59,27,0.08259,0.15,ci,ci38517119,2019-07-11T12:01:54.961Z,"19km ESE of Little Lake, CA",earthquake,0.17,0.41,,6,reviewed,ci,ci
2019-07-10T11:35:57.410Z,35.8883333,-117.727,2.81,2.63,ml,33,33,0.08535,0.16,ci,ci38516879,2019-07-10T11:46:50.230Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.59,0.148,25,automatic,ci,ci
2019-07-10T11:28:54.320Z,35.603,-117.3821667,2.69,2.51,ml,14,147,0.06727,0.19,ci,ci38516823,2019-07-10T11:32:44.399Z,"18km S of Trona, CA",earthquake,0.4,0.47,0.126,8,automatic,ci,ci
2019-07-10T10:58:05.010Z,35.8636665,-117.6846695,2.87,3.44,ml,54,40,0.08527,0.19,ci,ci38516463,2019-07-10T13:24:17.167Z,"22km ESE of Little Lake, CA",earthquake,0.19,0.48,0.239,20,reviewed,ci,ci
2019-07-10T10:56:24.321Z,36.8988,43.1718,10,4.3,mb,,123,1.413,1.1,us,us70004gqm,2019-07-10T14:59:17.542Z,"15km NE of Sinah, Iraq",earthquake,4.2,2,0.103,27,reviewed,us,us
2019-07-10T10:39:53.220Z,18.5433,-67.0036,78,2.46,md,16,224,0.1316,0.18,pr,pr2019191002,2019-07-10T11:46:38.040Z,"9km NNE of Isabela, Puerto Rico",earthquake,0.99,0.74,0.17,14,reviewed,pr,pr
2019-07-10T10:19:22.193Z,-22.2737,-174.1102,10,4.7,mb,,165,8.635,0.45,us,us70004gqq,2019-07-10T11:20:27.040Z,"135km SE of `Ohonua, Tonga",earthquake,14.6,1.9,0.072,59,reviewed,us,us
2019-07-10T10:18:28.990Z,35.7756667,-117.5925,7.43,2.56,ml,33,52,0.04019,0.15,ci,ci38516007,2019-07-15T20:28:53.720Z,"17km W of Searles Valley, CA",earthquake,0.17,0.62,0.149,61,reviewed,ci,ci
2019-07-10T10:13:09.650Z,35.6233333,-117.569,6.18,2.62,ml,35,42,0.001294,0.11,ci,ci38515935,2019-07-10T10:23:40.900Z,"10km E of Ridgecrest, CA",earthquake,0.15,0.37,0.17,25,automatic,ci,ci
2019-07-10T10:09:44.377Z,1.4491,126.2439,38.87,4.5,mb,,88,1.308,0.43,us,us70004gq1,2019-07-10T10:29:35.040Z,"118km E of Bitung, Indonesia",earthquake,9,7.4,0.118,22,reviewed,us,us
2019-07-10T10:04:20.770Z,36.0333328,-117.7614975,2.14,3.15,ml,51,37,0.008661,0.18,ci,ci38515863,2019-07-10T13:24:51.894Z,"17km E of Coso Junction, CA",earthquake,0.17,0.29,0.254,22,reviewed,ci,ci
2019-07-10T09:45:52.730Z,35.8828333,-117.7051667,8.05,2.65,ml,30,48,0.08858,0.14,ci,ci38515663,2019-07-10T09:57:02.970Z,"19km ESE of Little Lake, CA",earthquake,0.19,0.59,0.251,25,automatic,ci,ci
2019-07-10T09:32:08.300Z,35.6633339,-117.4980011,3.3,3.08,ml,57,34,0.06055,0.18,ci,ci38515519,2019-07-10T16:40:21.218Z,"14km SW of Searles Valley, CA",earthquake,0.17,0.46,0.222,21,automatic,ci,ci
2019-07-10T09:21:18.110Z,35.7915001,-117.6159973,6.9,3.01,ml,54,43,0.02848,0.22,ci,ci38515407,2019-07-10T13:24:58.237Z,"19km W of Searles Valley, CA",earthquake,0.21,0.53,0.259,18,reviewed,ci,ci
2019-07-10T09:13:35.500Z,35.7228333,-117.5486667,8.1,2.54,ml,29,53,0.1009,0.23,ci,ci38515303,2019-07-10T09:24:09.710Z,"14km WSW of Searles Valley, CA",earthquake,0.29,0.93,0.163,25,automatic,ci,ci
2019-07-10T09:09:51.990Z,35.6141667,-117.4566667,8.05,2.53,ml,33,75,0.02797,0.18,ci,ci38515287,2019-07-10T09:13:44.762Z,"18km SSW of Searles Valley, CA",earthquake,0.25,0.48,0.15,24,automatic,ci,ci
2019-07-10T09:08:37.440Z,35.7646667,-117.5905,5.99,2.66,ml,30,54,0.05128,0.19,ci,ci38515279,2019-07-10T09:20:03.130Z,"17km W of Searles Valley, CA",earthquake,0.24,0.81,0.141,25,automatic,ci,ci
2019-07-10T09:03:26.581Z,60.4616,-150.1656,41.7,3.3,ml,,,,0.58,us,us70004gnh,2019-07-11T09:05:20.989Z,"33km ESE of Sterling, Alaska",earthquake,3.4,5.9,,,reviewed,ak,ak
2019-07-10T09:03:26.275Z,60.5072,-150.1959,40,3.2,ml,,,,0.62,ak,ak0198s10vvz,2019-07-11T09:05:34.132Z,"31km E of Sterling, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-10T08:51:33.550Z,35.6413333,-117.5483333,8.19,2.76,ml,33,42,0.08899,0.13,ci,ci38515111,2019-07-10T09:11:54.043Z,"12km E of Ridgecrest, CA",earthquake,0.17,0.63,0.112,25,automatic,ci,ci
2019-07-10T08:30:51.035Z,52.7707,-168.1882,24.2,3.8,ml,,,,0.69,ak,ak0198s0lhe1,2019-07-10T18:22:10.746Z,"49km ESE of Nikolski, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2019-07-10T08:30:01.355Z,52.7297,-168.228,25.5,3.3,ml,,,,0.6,ak,ak0198s0l3it,2019-07-10T18:10:57.999Z,"48km ESE of Nikolski, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2019-07-10T08:21:32.670Z,36.0593333,-117.842,1.6,2.88,ml,25,63,0.05905,0.13,ci,ci38514767,2019-07-10T08:32:46.190Z,"10km E of Coso Junction, CA",earthquake,0.21,0.28,0.234,26,automatic,ci,ci
2019-07-10T08:12:50.990Z,35.6615,-117.4886667,7.8,2.47,ml,28,36,0.05304,0.14,ci,ci38514663,2019-07-10T08:23:28.660Z,"14km SSW of Searles Valley, CA",earthquake,0.22,0.51,0.12,25,automatic,ci,ci
2019-07-10T07:23:28.620Z,35.8263333,-117.626,2.48,2.6,ml,27,39,0.02545,0.21,ci,ci38514159,2019-07-10T07:57:39.646Z,"21km WNW of Searles Valley, CA",earthquake,0.25,0.42,0.152,27,automatic,ci,ci
2019-07-10T07:22:43.000Z,35.9420013,-117.7231674,2.48,3.03,ml,49,33,0.05936,0.16,ci,ci38514151,2019-07-10T13:25:16.484Z,"16km E of Little Lake, CA",earthquake,0.18,0.28,0.228,24,reviewed,ci,ci
2019-07-10T07:05:26.250Z,36.0571671,-117.8486633,1.68,3.69,mw,58,52,0.05981,0.16,ci,ci38513943,2019-07-11T07:07:15.521Z,"9km E of Coso Junction, CA",earthquake,0.18,0.3,,6,reviewed,ci,ci
2019-07-10T06:52:59.562Z,2.1993,97.1103,39.06,4.7,mb,,69,1.003,0.66,us,us70004glt,2019-07-10T07:09:07.040Z,"86km ESE of Sinabang, Indonesia",earthquake,7.7,7.2,0.08,48,reviewed,us,us
2019-07-10T06:39:58.691Z,60.5164,-150.1497,40.8,3.8,ml,,,,0.46,ak,ak0198rzgdb6,2019-07-17T14:17:39.080Z,"31km ESE of Sterling, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-10T06:24:16.010Z,36.052166,-117.855835,1.53,2.99,ml,52,53,0.05244,0.16,ci,ci38513511,2019-07-10T13:26:09.274Z,"8km E of Coso Junction, CA",earthquake,0.19,0.3,0.239,23,reviewed,ci,ci
2019-07-10T06:21:45.580Z,35.9075,-117.7065,2.12,2.56,ml,30,38,0.06083,0.18,ci,ci38513471,2019-07-10T06:32:38.140Z,"18km E of Little Lake, CA",earthquake,0.2,0.34,0.147,25,automatic,ci,ci
2019-07-10T06:20:05.770Z,36.118,-117.8816667,4.03,2.82,ml,31,57,0.02171,0.16,ci,ci38513463,2019-07-10T06:30:56.680Z,"10km NE of Coso Junction, CA",earthquake,0.29,0.45,0.284,26,automatic,ci,ci
2019-07-10T06:19:33.550Z,35.613,-117.4605,9.4,2.55,ml,38,66,0.02648,0.14,ci,ci38513447,2019-07-10T06:30:31.490Z,"18km SSW of Searles Valley, CA",earthquake,0.21,0.37,0.225,25,automatic,ci,ci
2019-07-10T04:59:47.130Z,19.191,-155.4653333,30.86,2.69,ml,67,102,,0.1,hv,hv71040547,2019-07-11T03:28:54.653Z,"2km SE of Pahala, Hawaii",earthquake,0.33,0.46,0.144,38,reviewed,hv,hv
2019-07-10T04:34:19.400Z,38.5106,-118.3471,7,2.7,ml,15,79.55,0.076,0.1509,nn,nn00693686,2019-07-12T05:08:20.094Z,"24km E of Hawthorne, Nevada",earthquake,,1.6,0.13,4,reviewed,nn,nn
2019-07-10T04:14:11.790Z,35.9456673,-117.682663,3.41,3.03,ml,47,30,0.02629,0.16,ci,ci38512103,2019-07-10T13:26:55.765Z,"20km E of Little Lake, CA",earthquake,0.17,0.46,0.224,20,reviewed,ci,ci
2019-07-10T03:42:54.950Z,35.6421661,-117.4528351,10.95,3.56,ml,64,48,0.03299,0.17,ci,ci38511719,2019-07-11T03:44:39.541Z,"15km SSW of Searles Valley, CA",earthquake,0.2,0.35,0.241,16,reviewed,ci,ci
2019-07-10T03:05:54.702Z,13.1573,-89.4498,58.2,4.8,mwr,,169,1.398,0.98,us,us70004gj7,2019-07-10T12:35:33.003Z,"39km SSW of La Libertad, El Salvador",earthquake,8.3,10.7,0.08,15,reviewed,us,us
2019-07-10T02:33:43.690Z,35.6953333,-117.5268333,9.59,2.67,ml,29,46,0.08083,0.27,ci,ci38510943,2019-07-10T03:49:00.560Z,"14km SW of Searles Valley, CA",earthquake,0.39,0.82,0.162,26,automatic,ci,ci
2019-07-10T01:58:59.140Z,35.3466667,-117.9381667,0.9,2.9,ml,47,53,0.1094,0.2,ci,ci38510495,2019-07-10T05:22:43.250Z,"25km N of California City, CA",earthquake,0.28,0.95,0.127,25,automatic,ci,ci
2019-07-10T01:47:18.750Z,35.9068333,-117.687,2.57,2.88,ml,31,35,0.05062,0.13,ci,ci38510375,2019-07-10T01:58:14.840Z,"20km E of Little Lake, CA",earthquake,0.14,0.25,0.163,25,automatic,ci,ci
2019-07-10T01:44:54.900Z,35.9071667,-117.6865,2.55,2.56,ml,21,43,0.05012,0.13,ci,ci38510335,2019-07-10T05:14:36.494Z,"20km E of Little Lake, CA",earthquake,0.17,0.3,0.08,26,automatic,ci,ci
2019-07-10T01:43:02.550Z,35.9031677,-117.6930008,0.78,3.96,mw,48,40,0.08091,0.19,ci,ci38510319,2019-07-17T00:07:19.210Z,"20km E of Little Lake, CA",earthquake,0.2,0.6,,6,reviewed,ci,ci
2019-07-10T01:16:42.210Z,35.633,-117.4508333,1.47,2.53,ml,37,67,0.03894,0.15,ci,ci38510015,2019-07-10T01:27:26.530Z,"16km SSW of Searles Valley, CA",earthquake,0.21,0.37,0.119,25,automatic,ci,ci
2019-07-10T01:10:27.199Z,37.6888,72.0922,126.79,4.1,mb,,126,0.378,0.77,us,us70004gha,2019-07-10T02:22:42.040Z,"49km ENE of Shughnon, Tajikistan",earthquake,6.6,6.3,0.165,10,reviewed,us,us
2019-07-10T01:08:48.282Z,-20.5007,-178.1038,521.06,4.7,mb,,78,4.551,0.79,us,us70004gh9,2019-07-10T02:16:35.040Z,"64km ENE of Ndoi Island, Fiji",earthquake,12,2.1,0.031,310,reviewed,us,us
2019-07-10T00:58:38.300Z,36.0595,-117.847,1.98,2.89,ml,30,53,0.05831,0.13,ci,ci38509775,2019-07-10T05:17:58.828Z,"9km E of Coso Junction, CA",earthquake,0.19,0.28,0.201,25,automatic,ci,ci
2019-07-10T00:56:36.944Z,6.833,125.0067,18.34,5.1,mb,,48,0.615,0.94,us,us70004ggm,2019-07-10T02:58:56.676Z,"11km ESE of Bagontapay, Philippines",earthquake,6.2,3.6,0.064,80,reviewed,us,us
2019-07-10T00:53:25.760Z,36.0535,-117.8556667,1.77,2.71,ml,28,53,0.05365,0.16,ci,ci38509695,2019-07-10T01:04:35.630Z,"8km E of Coso Junction, CA",earthquake,0.21,0.3,0.189,25,automatic,ci,ci
2019-07-10T00:48:17.580Z,36.0571671,-117.8508301,0.54,4.07,mw,58,53,0.05884,0.23,ci,ci38509663,2019-07-17T01:08:30.815Z,"9km E of Coso Junction, CA",earthquake,0.2,0.35,,6,reviewed,ci,ci
2019-07-10T00:37:51.460Z,35.6821667,-117.5238333,8.47,2.52,ml,36,40,0.07042,0.16,ci,ci38509543,2019-07-10T00:41:37.775Z,"14km SW of Searles Valley, CA",earthquake,0.22,0.53,0.162,26,automatic,ci,ci
2019-07-10T00:24:18.250Z,36.0636667,-117.8521667,-0.21,2.5,ml,30,93,0.05385,0.26,ci,ci38509391,2019-07-10T00:28:04.637Z,"9km ENE of Coso Junction, CA",earthquake,0.33,0.56,0.192,25,automatic,ci,ci
2019-07-10T00:21:22.480Z,35.8775,-117.6763333,2.73,2.66,ml,33,43,0.07334,0.21,ci,ci38509359,2019-07-10T00:32:39.550Z,"22km ESE of Little Lake, CA",earthquake,0.22,0.38,0.125,25,automatic,ci,ci
2019-07-10T00:07:17.872Z,14.1135,-91.1174,68.03,4.3,mb,,158,0.693,1.31,us,us70004gfu,2019-07-10T04:23:05.321Z,"8km WNW of La Gomera, Guatemala",earthquake,8.2,8.2,0.053,99,reviewed,us,us
2019-07-09T23:52:13.350Z,35.7208333,-117.5735,8.72,2.71,ml,37,48,0.0967,0.16,ci,ci38509071,2019-07-10T00:02:59.740Z,"14km NE of Ridgecrest, CA",earthquake,0.21,0.63,0.17,25,automatic,ci,ci
2019-07-09T23:47:30.220Z,35.7658348,-117.5851669,3.15,2.52,ml,50,55,0.0508,0.17,ci,ci38508999,2019-07-09T23:58:42.150Z,"16km W of Searles Valley, CA",earthquake,0.18,0.45,0.236,24,automatic,ci,ci
2019-07-09T23:44:07.240Z,36.0553333,-117.8446667,1.18,2.6,ml,27,92,0.06025,0.17,ci,ci38508975,2019-07-09T23:54:37.530Z,"9km E of Coso Junction, CA",earthquake,0.23,0.34,0.211,25,automatic,ci,ci
2019-07-09T23:24:38.050Z,32.9633333,-115.5478333,9.41,2.63,ml,35,39,0.06264,0.27,ci,ci38508767,2019-07-15T11:30:27.132Z,"2km SW of Brawley, CA",earthquake,0.4,1.04,0.24,26,automatic,ci,ci
2019-07-09T23:22:16.710Z,35.9106667,-117.7155,2.02,2.7,ml,32,36,0.0646,0.15,ci,ci38508743,2019-07-09T23:33:06.520Z,"18km E of Little Lake, CA",earthquake,0.16,0.28,0.159,26,automatic,ci,ci
2019-07-09T23:16:01.960Z,35.889,-117.7245,3.16,2.73,ml,29,37,0.08411,0.13,ci,ci38508655,2019-07-09T23:26:53.740Z,"17km ESE of Little Lake, CA",earthquake,0.17,0.66,0.146,25,automatic,ci,ci
2019-07-09T23:16:01.140Z,35.9191667,-117.7056667,-0.12,2.7,ml,7,308,0.9646,0.27,ci,ci38508663,2019-07-10T19:10:32.623Z,"18km E of Little Lake, CA",earthquake,3.48,5.26,0.05,5,reviewed,ci,ci
2019-07-09T23:12:06.170Z,35.889,-117.7171667,4.94,2.54,ml,32,64,0.07996,0.17,ci,ci38508599,2019-07-09T23:22:45.430Z,"18km ESE of Little Lake, CA",earthquake,0.2,0.48,0.183,25,automatic,ci,ci
2019-07-09T23:07:07.097Z,61.4995,-149.9202,35.1,3.1,ml,,,,0.5,ak,ak0198qluf8u,2019-07-10T23:09:05.949Z,"7km SSW of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-09T23:04:57.670Z,35.8888333,-117.6551667,2.7,2.84,ml,28,36,0.05907,0.19,ci,ci38508519,2019-07-09T23:15:34.670Z,"23km ESE of Little Lake, CA",earthquake,0.21,0.39,0.211,25,automatic,ci,ci
2019-07-09T22:54:26.014Z,-4.0123,101.6913,35.96,4.4,mb,,186,1.307,0.72,us,us70004gee,2019-07-10T01:50:27.040Z,"67km WSW of Bengkulu, Indonesia",earthquake,8.5,9.2,0.123,19,reviewed,us,us
2019-07-09T22:54:02.910Z,35.8636667,-117.7038333,4.44,2.67,ml,34,50,0.07406,0.16,ci,ci38508415,2019-07-09T23:05:14.520Z,"20km ESE of Little Lake, CA",earthquake,0.19,0.5,0.141,26,automatic,ci,ci
2019-07-09T22:44:59.640Z,35.9238333,-117.7316667,1.91,2.52,ml,30,42,0.0702,0.19,ci,ci38508303,2019-07-09T22:55:55.020Z,"16km E of Little Lake, CA",earthquake,0.21,0.34,0.172,25,automatic,ci,ci
2019-07-09T22:38:32.450Z,35.6961667,-117.5128333,-0.37,2.48,ml,9,321,0.9034,0.33,ci,ci38508223,2019-07-10T18:23:19.109Z,"13km SW of Searles Valley, CA",earthquake,8.74,11.73,0.131,15,reviewed,ci,ci
2019-07-09T22:21:39.364Z,52.8152,-167.5566,35,2.6,ml,,244,0.633,0.27,us,us70004gey,2019-07-12T04:15:53.040Z,"89km E of Nikolski, Alaska",earthquake,3.1,2,0.128,8,reviewed,us,us
2019-07-09T21:52:49.350Z,35.8863335,-117.7014999,4.97,3.33,ml,52,27,0.07414,0.19,ci,ci38507623,2019-07-09T23:01:49.590Z,"19km ESE of Little Lake, CA",earthquake,0.18,0.45,0.185,16,reviewed,ci,ci
2019-07-09T21:47:46.110Z,36.2121667,-117.8656667,1.72,2.78,ml,25,66,0.0948,0.26,ci,ci38507583,2019-07-09T21:53:41.894Z,"15km ESE of Olancha, CA",earthquake,0.44,0.81,0.139,24,automatic,ci,ci
2019-07-09T21:41:18.530Z,19.3816,-66.341,26,2.97,md,12,308,0.9239,0.16,pr,pr2019190015,2019-07-09T22:22:42.570Z,"101km N of Brenas, Puerto Rico",earthquake,0.86,12.16,0.26,11,reviewed,pr,pr
2019-07-09T21:35:39.250Z,35.8938333,-117.7271667,7.66,3.25,ml,15,71,0.08244,0.16,ci,ci38507423,2019-07-09T23:02:03.583Z,"17km ESE of Little Lake, CA",earthquake,0.3,0.96,0.305,4,reviewed,ci,ci
2019-07-09T21:35:07.660Z,35.8116667,-117.6278333,1.63,2.88,ml,31,43,0.02498,0.24,ci,ci38507415,2019-07-09T21:45:51.850Z,"21km WNW of Searles Valley, CA",earthquake,0.32,0.53,0.143,26,automatic,ci,ci
2019-07-09T21:01:38.067Z,52.9989,-167.7453,52.75,3.7,mb,,203,0.671,1.39,us,us70004ga1,2019-07-09T23:30:07.671Z,"75km E of Nikolski, Alaska",earthquake,8,8.6,0.103,24,reviewed,us,us
2019-07-09T20:59:19.320Z,35.6658325,-117.5471649,2.89,2.61,ml,47,66,0.04721,0.23,ci,ci38507055,2019-07-10T06:47:12.589Z,"13km ENE of Ridgecrest, CA",earthquake,0.23,0.48,0.282,23,automatic,ci,ci
2019-07-09T20:19:07.786Z,3.8883,128.3495,46.66,4.5,mb,,112,3.247,0.8,us,us70004g89,2019-07-11T14:37:13.040Z,"241km N of Tobelo, Indonesia",earthquake,8,7.8,0.055,100,reviewed,us,us
2019-07-09T20:04:08.200Z,35.9636667,-117.6776667,1.99,2.69,ml,20,56,0.02716,0.12,ci,ci38506479,2019-07-09T21:35:10.427Z,"21km E of Little Lake, CA",earthquake,0.2,0.21,0.171,74,reviewed,ci,ci
2019-07-09T19:56:50.420Z,35.6771667,-117.5668333,0.27,2.59,ml,27,58,0.05504,0.31,ci,ci38506391,2019-07-09T20:00:53.844Z,"12km ENE of Ridgecrest, CA",earthquake,0.41,31.61,0.145,25,automatic,ci,ci
2019-07-09T19:51:22.740Z,36.0865,-117.8463333,1.28,2.57,ml,27,53,0.03178,0.17,ci,ci38506351,2019-07-09T20:00:47.670Z,"10km ENE of Coso Junction, CA",earthquake,0.23,0.32,0.155,26,automatic,ci,ci
2019-07-09T19:49:50.570Z,35.9016685,-117.7181702,2.3,3.12,ml,50,25,0.0718,0.17,ci,ci38506343,2019-07-11T14:29:55.040Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.35,0.286,22,reviewed,ci,ci
2019-07-09T19:44:26.860Z,35.6818333,-117.4966667,4.83,2.52,ml,29,63,0.06172,0.17,ci,ci38506303,2019-07-09T19:55:03.750Z,"13km SW of Searles Valley, CA",earthquake,0.28,1.08,0.106,25,automatic,ci,ci
2019-07-09T19:38:39.560Z,35.756,-117.5955,9.49,2.46,ml,31,54,0.1354,0.18,ci,ci38506231,2019-07-09T19:52:41.688Z,"17km NNE of Ridgecrest, CA",earthquake,0.27,0.82,0.135,25,automatic,ci,ci
2019-07-09T19:14:46.476Z,56.1094,164.6008,10,4.3,mb,,118,4.642,0.94,us,us70004g57,2019-07-11T14:26:47.040Z,"132km E of Ust'-Kamchatsk Staryy, Russia",earthquake,8.4,1.9,0.056,90,reviewed,us,us
2019-07-09T19:07:02.754Z,52.8432,-167.512,23.87,3,ml,,218,0.617,0.53,us,us70004gek,2019-07-11T14:20:58.040Z,"91km E of Nikolski, Alaska",earthquake,4.1,15.9,0.097,14,reviewed,us,us
2019-07-09T18:43:42.578Z,52.9123,-167.4638,26.29,5.4,mww,,47,0.567,1.42,us,us70004g4b,2019-07-11T18:49:30.040Z,"94km E of Nikolski, Alaska",earthquake,4.5,3.4,0.063,24,reviewed,us,us
2019-07-09T18:41:16.060Z,35.9211655,-117.6884995,6.15,3,ml,51,23,0.07193,0.17,ci,ci38505687,2019-07-11T14:40:41.040Z,"20km E of Little Lake, CA",earthquake,0.18,0.57,0.298,21,reviewed,ci,ci
2019-07-09T18:37:37.410Z,35.7278328,-117.5481644,9.11,3.47,ml,65,41,0.1069,0.17,ci,ci38505679,2019-07-11T13:52:46.040Z,"14km WSW of Searles Valley, CA",earthquake,0.15,0.44,0.254,15,reviewed,ci,ci
2019-07-09T18:15:28.570Z,40.3453333,-125.153,8.65,2.78,md,13,308,0.6223,0.15,nc,nc73216541,2019-07-12T12:44:02.577Z,"74km W of Petrolia, CA",earthquake,2.57,5,0.125,27,reviewed,nc,nc
2019-07-09T18:06:13.589Z,35.84216667,-98.07566667,6.71,2.48,ml,94,39,0.271746674,0.2,ok,ok2019nirx,2019-07-11T13:50:29.040Z,"12km W of Kingfisher, Oklahoma",earthquake,,0.7,0.2,38,reviewed,ok,ok
2019-07-09T17:44:07.050Z,35.656,-117.4853333,1.27,2.56,ml,32,64,0.05102,0.14,ci,ci38505087,2019-07-09T17:55:01.930Z,"14km SSW of Searles Valley, CA",earthquake,0.23,0.49,0.159,25,automatic,ci,ci
2019-07-09T17:11:28.690Z,35.7008324,-117.492836,8.64,3.55,mw,69,47,0.06663,0.23,ci,ci38504647,2019-07-11T13:46:24.040Z,"11km SW of Searles Valley, CA",earthquake,0.19,0.6,,4,reviewed,ci,ci
2019-07-09T16:47:03.150Z,35.8921661,-117.7093353,7.02,3.46,mlr,52,26,0.09485,0.21,ci,ci38504415,2019-07-10T16:48:52.064Z,"18km ESE of Little Lake, CA",earthquake,0.21,0.74,0.235,15,reviewed,ci,ci
